Wall time,Step,Value
1655051500.789269,4400,2.499441623687744
1655051500.986493,4416,5.874149322509766
1655051501.185675,4432,11.124736785888672
1655051501.433106,4448,2.2515861988067627
1655051501.617828,4464,4.874910354614258
1655051501.807245,4480,3.2448697090148926
1655051502.043806,4496,0.8680100440979004
1655051502.238101,4512,7.003843307495117
1655051502.700636,4528,1.5064482688903809
1655051502.993893,4544,1.743825912475586
1655051503.258417,4560,5.001992225646973
1655051503.60855,4576,5.507081985473633
1655051503.987581,4592,5.0000457763671875
1655051504.321005,4608,2.1304125785827637
1655051504.608142,4624,8.748209953308105
1655051504.873435,4640,10.751870155334473
1655051505.081565,4656,13.874996185302734
1655051505.271698,4672,1.881612777709961
1655051505.513505,4688,3.625546455383301
1655051505.746879,4704,1.4988276958465576
1655051505.974686,4720,8.126914978027344
1655051506.227692,4736,2.3725485801696777
1655051506.466922,4752,14.871614456176758
1655051506.6864,4768,5.994560241699219
1655051506.906602,4784,6.4956159591674805
1655051507.105828,4800,2.4955782890319824
1655051507.348073,4816,1.995815396308899
1655051507.756533,4832,12.990544319152832
1655051507.96175,4848,21.997228622436523
1655051508.16667,4864,-0.007092535495758057
1655051508.388976,4880,3.2550134658813477
1655051508.630945,4896,0.5040698051452637
1655051508.881037,4912,3.754622459411621
1655051509.067584,4928,0.5069098472595215
1655051509.285288,4944,3.3725361824035645
1655051509.467292,4960,2.9981942176818848
1655051509.656918,4976,4.249419689178467
1655051509.848354,4992,7.749268531799316
1655051510.103654,5008,3.2488250732421875
1655051510.337684,5024,11.500770568847656
1655051510.548452,5040,13.502922058105469
1655051510.743292,5056,0.3779115676879883
1655051510.937086,5072,4.6323723793029785
1655051511.108155,5088,2.498833179473877
1655051511.33271,5104,1.1237220764160156
1655051511.600308,5120,2.4983291625976562
1655051511.845631,5136,1.9969806671142578
1655051512.05035,5152,-0.0036172866821289062
1655051512.245241,5168,15.999017715454102
1655051512.458416,5184,1.49554443359375
1655051512.653312,5200,4.248250961303711
1655051512.860442,5216,2.6214165687561035
1655051513.038805,5232,0.4930006265640259
1655051513.230498,5248,5.621006011962891
1655051513.439306,5264,2.004701614379883
1655051513.655375,5280,5.504658222198486
1655051513.895731,5296,15.00091552734375
1655051514.090021,5312,0.0015420913696289062
1655051514.307357,5328,0.0008835196495056152
1655051514.533582,5344,-0.00533294677734375
1655051514.72514,5360,-0.008301734924316406
1655051514.938895,5376,10.129942893981934
1655051515.11064,5392,0.0024766921997070312
1655051515.322466,5408,0.49911177158355713
1655051515.586695,5424,12.749377250671387
1655051515.791494,5440,-0.002530813217163086
1655051515.980513,5456,1.004394769668579
1655051516.197205,5472,4.871522426605225
1655051516.384028,5488,4.125594139099121
1655051516.602216,5504,0.6244991421699524
1655051516.833338,5520,22.001127243041992
1655051517.10638,5536,1.5047919750213623
1655051517.316456,5552,0.4945993423461914
1655051517.520237,5568,-0.002495288848876953
1655051517.770246,5584,0.4983515739440918
1655051517.965265,5600,1.997880458831787
1655051518.144531,5616,1.4954514503479004
1655051518.364577,5632,1.7505348920822144
1655051518.593902,5648,-0.004487037658691406
1655051518.867811,5664,0.0037546157836914062
1655051519.038064,5680,16.003265380859375
1655051519.284259,5696,2.0006637573242188
1655051519.46482,5712,4.002955436706543
1655051519.686254,5728,11.006110191345215
1655051519.890126,5744,3.373086929321289
1655051520.101476,5760,0.002693772315979004
1655051520.352153,5776,0.005181312561035156
1655051520.548217,5792,-3.5762786865234375e-05
1655051520.836888,5808,6.8742170333862305
1655051521.07675,5824,0.008465975522994995
1655051521.27277,5840,10.254234313964844
1655051521.485752,5856,-0.0028753280639648438
1655051521.718505,5872,4.11777925491333
1655051521.931829,5888,1.9999825954437256
1655051522.187766,5904,2.9951822757720947
1655051522.39421,5920,0.0006728172302246094
1655051522.638545,5936,4.004720687866211
1655051522.826106,5952,1.498664379119873
1655051523.056911,5968,3.8670482635498047
1655051523.257906,5984,4.007045745849609
1655051523.513504,6000,15.001791000366211
1655051523.744567,6016,0.12588119506835938
1655051523.943245,6032,3.239626884460449
1655051524.14782,6048,0.5045394897460938
1655051524.324729,6064,11.502594947814941
1655051524.497896,6080,-0.0021038055419921875
1655051524.767774,6096,2.1277482509613037
1655051524.985677,6112,-0.0013418197631835938
1655051525.173628,6128,2.247680425643921
1655051525.442409,6144,1.0065898895263672
1655051525.667405,6160,7.0032477378845215
1655051525.836775,6176,8.757312774658203
1655051526.039528,6192,-0.0002205371856689453
1655051526.244251,6208,15.999547004699707
1655051526.438087,6224,3.99672794342041
1655051526.674523,6240,-0.002731800079345703
1655051526.912984,6256,5.750224590301514
1655051527.169201,6272,2.0091238021850586
1655051527.366217,6288,-1.9550323486328125e-05
1655051527.572952,6304,19.504648208618164
1655051527.806242,6320,1.000378131866455
1655051528.089463,6336,-0.006992340087890625
1655051528.326445,6352,6.873940944671631
1655051528.527588,6368,29.999347686767578
1655051528.758665,6384,10.997848510742188
1655051528.956222,6400,2.0004653930664062
